year,round,event,driver,team,quali_position,best_quali_time,gap_to_pole,teammate_quali_gap
2025,2,Chinese Grand Prix,HAD,Racing Bulls,7,91.079,0.4379999999999882,-0.5590000000000117
2025,2,Chinese Grand Prix,TSU,Racing Bulls,9,91.638,0.9969999999999999,0.5590000000000117
2025,2,Chinese Grand Prix,ALB,Williams,10,91.706,1.0649999999999977,-0.13400000000000034
2025,2,Chinese Grand Prix,SAI,Williams,15,91.84,1.198999999999998,0.13400000000000034
2025,2,Chinese Grand Prix,OCO,Haas F1 Team,11,91.625,0.9839999999999947,-0.3930000000000007
2025,2,Chinese Grand Prix,BEA,Haas F1 Team,17,92.018,1.3769999999999953,0.3930000000000007
2025,2,Chinese Grand Prix,HUL,Kick Sauber,12,91.632,0.9909999999999997,-0.5090000000000003
2025,2,Chinese Grand Prix,BOR,Kick Sauber,19,92.141,1.5,0.5090000000000003
2025,2,Chinese Grand Prix,ALO,Aston Martin,13,91.688,1.046999999999997,-0.08499999999999375
2025,2,Chinese Grand Prix,STR,Aston Martin,14,91.773,1.1319999999999908,0.08499999999999375
2025,2,Chinese Grand Prix,GAS,Alpine,16,91.992,1.350999999999999,-0.09999999999999432
2025,2,Chinese Grand Prix,DOO,Alpine,18,92.092,1.4509999999999934,0.09999999999999432
2025,3,Japanese Grand Prix,VER,Red Bull Racing,1,86.983,0.0,-1.016999999999996
2025,3,Japanese Grand Prix,TSU,Red Bull Racing,15,88.0,1.016999999999996,1.016999999999996
2025,3,Japanese Grand Prix,NOR,McLaren,2,86.995,0.012000000000000455,-0.031999999999996476
2025,3,Japanese Grand Prix,PIA,McLaren,3,87.027,0.04399999999999693,0.031999999999996476
2025,3,Japanese Grand Prix,LEC,Ferrari,4,87.299,0.3160000000000025,-0.31099999999999284
2025,3,Japanese Grand Prix,HAM,Ferrari,8,87.61,0.6269999999999953,0.31099999999999284
2025,3,Japanese Grand Prix,RUS,Mercedes,5,87.318,0.33499999999999375,-0.23700000000000898
2025,3,Japanese Grand Prix,ANT,Mercedes,6,87.555,0.5720000000000027,0.23700000000000898
2025,3,Japanese Grand Prix,HAD,Racing Bulls,7,87.569,0.5859999999999985,-0.3370000000000033
2025,3,Japanese Grand Prix,LAW,Racing Bulls,14,87.906,0.9230000000000018,0.3370000000000033
2025,3,Japanese Grand Prix,ALB,Williams,9,87.615,0.6319999999999908,-0.22100000000000364
2025,3,Japanese Grand Prix,SAI,Williams,12,87.836,0.8529999999999944,0.22100000000000364
2025,3,Japanese Grand Prix,BEA,Haas F1 Team,10,87.867,0.8840000000000003,-0.8289999999999935
2025,3,Japanese Grand Prix,OCO,Haas F1 Team,18,88.696,1.7129999999999939,0.8289999999999935
2025,3,Japanese Grand Prix,GAS,Alpine,11,87.822,0.8389999999999986,-1.0549999999999926
2025,3,Japanese Grand Prix,DOO,Alpine,19,88.877,1.8939999999999912,1.0549999999999926
2025,3,Japanese Grand Prix,ALO,Aston Martin,13,87.897,0.9140000000000015,-1.3739999999999952
2025,3,Japanese Grand Prix,STR,Aston Martin,20,89.271,2.2879999999999967,1.3739999999999952
2025,3,Japanese Grand Prix,HUL,Kick Sauber,16,88.57,1.586999999999989,-0.05200000000000671
2025,3,Japanese Grand Prix,BOR,Kick Sauber,17,88.622,1.6389999999999958,0.05200000000000671
2025,4,Bahrain Grand Prix,PIA,McLaren,1,89.841,0.0,-0.42600000000000193
2025,4,Bahrain Grand Prix,NOR,McLaren,6,90.267,0.42600000000000193,0.42600000000000193
2025,4,Bahrain Grand Prix,RUS,Mercedes,2,90.009,0.16800000000000637,-0.20399999999999352
2025,4,Bahrain Grand Prix,ANT,Mercedes,4,90.213,0.3719999999999999,0.20399999999999352
2025,4,Bahrain Grand Prix,LEC,Ferrari,3,90.175,0.3340000000000032,-0.5970000000000084
2025,4,Bahrain Grand Prix,HAM,Ferrari,9,90.772,0.9310000000000116,0.5970000000000084
2025,4,Bahrain Grand Prix,GAS,Alpine,5,90.216,0.375,-1.0290000000000106
2025,4,Bahrain Grand Prix,DOO,Alpine,11,91.245,1.4040000000000106,1.0290000000000106
2025,4,Bahrain Grand Prix,VER,Red Bull Racing,7,90.423,0.5820000000000078,-0.8799999999999955
2025,4,Bahrain Grand Prix,TSU,Red Bull Racing,10,91.303,1.4620000000000033,0.8799999999999955
2025,4,Bahrain Grand Prix,SAI,Williams,8,90.68,0.8390000000000128,-1.3599999999999994
2025,4,Bahrain Grand Prix,ALB,Williams,15,92.04,2.1990000000000123,1.3599999999999994
2025,4,Bahrain Grand Prix,HAD,Racing Bulls,12,91.271,1.4300000000000068,-0.8940000000000055
2025,4,Bahrain Grand Prix,LAW,Racing Bulls,17,92.165,2.3240000000000123,0.8940000000000055
2025,4,Bahrain Grand Prix,ALO,Aston Martin,13,91.886,2.0450000000000017,-0.39700000000000557
2025,4,Bahrain Grand Prix,STR,Aston Martin,19,92.283,2.4420000000000073,0.39700000000000557
2025,4,Bahrain Grand Prix,OCO,Haas F1 Team,14,91.594,1.7530000000000001,-0.7790000000000106
2025,4,Bahrain Grand Prix,BEA,Haas F1 Team,20,92.373,2.5320000000000107,0.7790000000000106
2025,4,Bahrain Grand Prix,HUL,Kick Sauber,16,92.067,2.225999999999999,-0.11900000000001398
2025,4,Bahrain Grand Prix,BOR,Kick Sauber,18,92.186,2.345000000000013,0.11900000000001398
2025,5,Saudi Arabian Grand Prix,VER,Red Bull Racing,1,87.294,0.0,-0.9099999999999966
2025,5,Saudi Arabian Grand Prix,TSU,Red Bull Racing,8,88.204,0.9099999999999966,0.9099999999999966
2025,5,Saudi Arabian Grand Prix,PIA,McLaren,2,87.304,0.010000000000005116,-0.1769999999999925
2025,5,Saudi Arabian Grand Prix,NOR,McLaren,10,87.481,0.1869999999999976,0.1769999999999925
2025,5,Saudi Arabian Grand Prix,RUS,Mercedes,3,87.407,0.11299999999999955,-0.4590000000000032
2025,5,Saudi Arabian Grand Prix,ANT,Mercedes,5,87.866,0.5720000000000027,0.4590000000000032
2025,5,Saudi Arabian Grand Prix,LEC,Ferrari,4,87.67,0.3760000000000048,-0.5309999999999917
2025,5,Saudi Arabian Grand Prix,HAM,Ferrari,7,88.201,0.9069999999999965,0.5309999999999917
2025,5,Saudi Arabian Grand Prix,SAI,Williams,6,88.164,0.8700000000000045,0.05500000000000682
2025,5,Saudi Arabian Grand Prix,ALB,Williams,11,88.109,0.8149999999999977,-0.05500000000000682
2025,5,Saudi Arabian Grand Prix,GAS,Alpine,9,88.367,1.0730000000000075,-0.3719999999999999
2025,5,Saudi Arabian Grand Prix,DOO,Alpine,17,88.739,1.4450000000000074,0.3719999999999999
2025,5,Saudi Arabian Grand Prix,LAW,Racing Bulls,12,88.191,0.8970000000000056,-0.22700000000000387
2025,5,Saudi Arabian Grand Prix,HAD,Racing Bulls,14,88.418,1.1240000000000094,0.22700000000000387
2025,5,Saudi Arabian Grand Prix,ALO,Aston Martin,13,88.303,1.0090000000000003,-0.34199999999999875
2025,5,Saudi Arabian Grand Prix,STR,Aston Martin,16,88.645,1.350999999999999,0.34199999999999875
2025,5,Saudi Arabian Grand Prix,BEA,Haas F1 Team,15,88.648,1.3539999999999992,-0.4440000000000026
2025,5,Saudi Arabian Grand Prix,OCO,Haas F1 Team,19,89.092,1.7980000000000018,0.4440000000000026
2025,5,Saudi Arabian Grand Prix,HUL,Kick Sauber,18,88.782,1.4879999999999995,-0.6800000000000068
2025,5,Saudi Arabian Grand Prix,BOR,Kick Sauber,20,89.462,2.1680000000000064,0.6800000000000068
2025,6,Miami Grand Prix,VER,Red Bull Racing,1,86.204,0.0,-0.7390000000000043
2025,6,Miami Grand Prix,TSU,Red Bull Racing,10,86.943,0.7390000000000043,0.7390000000000043
2025,6,Miami Grand Prix,NOR,McLaren,2,86.269,0.06500000000001194,-0.10599999999999454
2025,6,Miami Grand Prix,PIA,McLaren,4,86.375,0.17100000000000648,0.10599999999999454
2025,6,Miami Grand Prix,ANT,Mercedes,3,86.271,0.06700000000000728,-0.11400000000000432
2025,6,Miami Grand Prix,RUS,Mercedes,5,86.385,0.1810000000000116,0.11400000000000432
2025,6,Miami Grand Prix,SAI,Williams,6,86.569,0.3650000000000091,-0.11299999999999955
2025,6,Miami Grand Prix,ALB,Williams,7,86.682,0.47800000000000864,0.11299999999999955
2025,6,Miami Grand Prix,LEC,Ferrari,8,86.754,0.5500000000000114,-0.25199999999999534
2025,6,Miami Grand Prix,HAM,Ferrari,12,87.006,0.8020000000000067,0.25199999999999534
2025,6,Miami Grand Prix,OCO,Haas F1 Team,9,86.824,0.6200000000000045,-1.1749999999999972
2025,6,Miami Grand Prix,BEA,Haas F1 Team,20,87.999,1.7950000000000017,1.1749999999999972
2025,6,Miami Grand Prix,HAD,Racing Bulls,11,86.987,0.7830000000000013,-0.3760000000000048
2025,6,Miami Grand Prix,LAW,Racing Bulls,15,87.363,1.159000000000006,0.3760000000000048
2025,6,Miami Grand Prix,BOR,Kick Sauber,13,87.151,0.9470000000000027,-0.32200000000000273
2025,6,Miami Grand Prix,HUL,Kick Sauber,16,87.473,1.2690000000000055,0.32200000000000273
2025,6,Miami Grand Prix,DOO,Alpine,14,87.186,0.9820000000000135,-0.5239999999999867
2025,6,Miami Grand Prix,GAS,Alpine,18,87.71,1.5060000000000002,0.5239999999999867
2025,6,Miami Grand Prix,ALO,Aston Martin,17,87.604,1.4000000000000057,-0.2259999999999991
2025,6,Miami Grand Prix,STR,Aston Martin,19,87.83,1.6260000000000048,0.2259999999999991
2025,7,Emilia Romagna Grand Prix,PIA,McLaren,1,74.67,0.0,-0.2920000000000016
2025,7,Emilia Romagna Grand Prix,NOR,McLaren,4,74.962,0.2920000000000016,0.2920000000000016
2025,7,Emilia Romagna Grand Prix,VER,Red Bull Racing,2,74.704,0.033999999999991815,0.0
2025,7,Emilia Romagna Grand Prix,RUS,Mercedes,3,74.807,0.13700000000000045,-0.9650000000000034
2025,7,Emilia Romagna Grand Prix,ANT,Mercedes,13,75.772,1.1020000000000039,0.9650000000000034
2025,7,Emilia Romagna Grand Prix,ALO,Aston Martin,5,75.431,0.7609999999999957,-0.15000000000000568
2025,7,Emilia Romagna Grand Prix,STR,Aston Martin,8,75.581,0.9110000000000014,0.15000000000000568
2025,7,Emilia Romagna Grand Prix,SAI,Williams,6,75.432,0.7620000000000005,-0.04099999999999682
2025,7,Emilia Romagna Grand Prix,ALB,Williams,7,75.473,0.8029999999999973,0.04099999999999682
2025,7,Emilia Romagna Grand Prix,HAD,Racing Bulls,9,75.746,1.0759999999999934,-0.6330000000000098
2025,7,Emilia Romagna Grand Prix,LAW,Racing Bulls,16,76.379,1.7090000000000032,0.6330000000000098
2025,7,Emilia Romagna Grand Prix,GAS,Alpine,10,75.787,1.1170000000000044,-0.4689999999999941
2025,7,Emilia Romagna Grand Prix,COL,Alpine,15,76.256,1.5859999999999985,0.4689999999999941
2025,7,Emilia Romagna Grand Prix,LEC,Ferrari,11,75.604,0.9339999999999975,-0.16100000000000136
2025,7,Emilia Romagna Grand Prix,HAM,Ferrari,12,75.765,1.0949999999999989,0.16100000000000136
2025,7,Emilia Romagna Grand Prix,BOR,Kick Sauber,14,76.26,1.5900000000000034,-0.25799999999999557
2025,7,Emilia Romagna Grand Prix,HUL,Kick Sauber,17,76.518,1.847999999999999,0.25799999999999557
2025,7,Emilia Romagna Grand Prix,OCO,Haas F1 Team,18,76.613,1.9429999999999978,-0.3050000000000068
2025,7,Emilia Romagna Grand Prix,BEA,Haas F1 Team,19,76.918,2.2480000000000047,0.3050000000000068
2025,8,Monaco Grand Prix,NOR,McLaren,1,69.954,0.0,-0.17500000000001137
2025,8,Monaco Grand Prix,PIA,McLaren,3,70.129,0.17500000000001137,0.17500000000001137
2025,8,Monaco Grand Prix,LEC,Ferrari,2,70.063,0.10900000000000887,-0.3190000000000026
2025,8,Monaco Grand Prix,HAM,Ferrari,4,70.382,0.4280000000000115,0.3190000000000026
2025,8,Monaco Grand Prix,VER,Red Bull Racing,5,70.669,0.7150000000000034,-0.7460000000000093
2025,8,Monaco Grand Prix,TSU,Red Bull Racing,12,71.415,1.4610000000000127,0.7460000000000093
2025,8,Monaco Grand Prix,HAD,Racing Bulls,6,70.923,0.9690000000000083,-0.20600000000000307
2025,8,Monaco Grand Prix,LAW,Racing Bulls,9,71.129,1.1750000000000114,0.20600000000000307
2025,8,Monaco Grand Prix,ALO,Aston Martin,7,70.924,0.9700000000000131,-1.6389999999999958
2025,8,Monaco Grand Prix,STR,Aston Martin,19,72.563,2.609000000000009,1.6389999999999958
2025,8,Monaco Grand Prix,OCO,Haas F1 Team,8,70.942,0.9879999999999995,-1.0370000000000061
2025,8,Monaco Grand Prix,BEA,Haas F1 Team,17,71.979,2.0250000000000057,1.0370000000000061
2025,8,Monaco Grand Prix,ALB,Williams,10,71.213,1.2590000000000003,-0.1490000000000009
2025,8,Monaco Grand Prix,SAI,Williams,11,71.362,1.4080000000000013,0.1490000000000009
2025,8,Monaco Grand Prix,HUL,Kick Sauber,13,71.596,1.6420000000000101,-0.3059999999999974
2025,8,Monaco Grand Prix,BOR,Kick Sauber,16,71.902,1.9480000000000075,0.3059999999999974
2025,8,Monaco Grand Prix,RUS,Mercedes,14,71.507,1.5530000000000115,-0.37299999999999045
2025,8,Monaco Grand Prix,ANT,Mercedes,15,71.88,1.926000000000002,0.37299999999999045
2025,8,Monaco Grand Prix,GAS,Alpine,18,71.994,2.0400000000000063,-0.6029999999999944
2025,8,Monaco Grand Prix,COL,Alpine,20,72.597,2.6430000000000007,0.6029999999999944
2025,9,Spanish Grand Prix,PIA,McLaren,1,71.546,0.0,-0.20899999999998897
2025,9,Spanish Grand Prix,NOR,McLaren,2,71.755,0.20899999999998897,0.20899999999998897
2025,9,Spanish Grand Prix,VER,Red Bull Racing,3,71.848,0.3019999999999925,-1.5370000000000061
2025,9,Spanish Grand Prix,TSU,Red Bull Racing,20,73.385,1.8389999999999986,1.5370000000000061
2025,9,Spanish Grand Prix,RUS,Mercedes,4,71.848,0.3019999999999925,-0.26300000000000523
2025,9,Spanish Grand Prix,ANT,Mercedes,6,72.111,0.5649999999999977,0.26300000000000523
2025,9,Spanish Grand Prix,HAM,Ferrari,5,72.045,0.4989999999999952,-0.08599999999999852
2025,9,Spanish Grand Prix,LEC,Ferrari,7,72.131,0.5849999999999937,0.08599999999999852
2025,9,Spanish Grand Prix,GAS,Alpine,8,72.199,0.6529999999999916,-1.1350000000000051
2025,9,Spanish Grand Prix,COL,Alpine,19,73.334,1.7879999999999967,1.1350000000000051
2025,9,Spanish Grand Prix,HAD,Racing Bulls,9,72.252,0.7059999999999889,-0.5110000000000099
2025,9,Spanish Grand Prix,LAW,Racing Bulls,13,72.763,1.2169999999999987,0.5110000000000099
2025,9,Spanish Grand Prix,ALO,Aston Martin,10,72.284,0.7379999999999995,-0.7740000000000009
2025,9,Spanish Grand Prix,STR,Aston Martin,14,73.058,1.5120000000000005,0.7740000000000009
2025,9,Spanish Grand Prix,ALB,Williams,11,72.641,1.0949999999999989,-0.5619999999999976
2025,9,Spanish Grand Prix,SAI,Williams,18,73.203,1.6569999999999965,0.5619999999999976
2025,9,Spanish Grand Prix,BOR,Kick Sauber,12,72.756,1.2099999999999937,-0.4339999999999975
2025,9,Spanish Grand Prix,HUL,Kick Sauber,16,73.19,1.6439999999999912,0.4339999999999975
2025,9,Spanish Grand Prix,BEA,Haas F1 Team,15,73.315,1.7689999999999912,0.11400000000000432
2025,9,Spanish Grand Prix,OCO,Haas F1 Team,17,73.201,1.654999999999987,-0.11400000000000432
2025,10,Canadian Grand Prix,RUS,Mercedes,1,70.899,0.0,-0.49200000000000443
2025,10,Canadian Grand Prix,ANT,Mercedes,4,71.391,0.49200000000000443,0.49200000000000443
2025,10,Canadian Grand Prix,VER,Red Bull Racing,2,71.059,0.1599999999999966,-1.0430000000000064
2025,10,Canadian Grand Prix,TSU,Red Bull Racing,11,72.102,1.203000000000003,1.0430000000000064
2025,10,Canadian Grand Prix,PIA,McLaren,3,71.12,0.22100000000000364,-0.5049999999999955
2025,10,Canadian Grand Prix,NOR,McLaren,7,71.625,0.7259999999999991,0.5049999999999955
2025,10,Canadian Grand Prix,HAM,Ferrari,5,71.526,0.6269999999999953,-0.1560000000000059
2025,10,Canadian Grand Prix,LEC,Ferrari,8,71.682,0.7830000000000013,0.1560000000000059
2025,10,Canadian Grand Prix,ALO,Aston Martin,6,71.586,0.6869999999999976,-0.9309999999999974
2025,10,Canadian Grand Prix,STR,Aston Martin,18,72.517,1.617999999999995,0.9309999999999974
2025,10,Canadian Grand Prix,HAD,Racing Bulls,9,71.867,0.9680000000000035,-0.6580000000000013
2025,10,Canadian Grand Prix,LAW,Racing Bulls,19,72.525,1.6260000000000048,0.6580000000000013
